Comment,Score
I got the Nexplanon October 2014 and I could say that for the most part it works. I get my periods about every 2-3 months but the cramps are horribly painful. What I do not like is that I have gained 60-70 lbs since I've gotten it. I'm considering taking it out or just keeping it until the 3 years are up. I really don't like how much weight I've gained from it.,2
"This helps my vertigo quite quickly but, leaves me very sleepy after a short while. I can only take half of a 22 mg tablet at a time.",2
"My Dr gave me a sample pack to try, she asked me to start with 2mg and work my way up to 20, I'm up to 10mg but have terrible gas and diarrhea, thinking about going back down to 2mg since I did feel better, unfortunately no one ever feels good when you have gas and explosive diarrhea.  Also my sex drive is back to normal which was a great surprise. I'm going to stay on it a little bit longer and just stay on the 2 mg hopefully the bad side effects will go away if not I will have to stop taking it.",2
"I have been on this pill for about a year now and I just cannot deal with it anymore! I used to be so happy but lately I'm a different person, someone who is not nice. At first I thought just I hadn't gotten used to it yet but as more time has went on I am hateful, severely depressed, nauseated, very tired, and constantly just an unhappy person. It has effected my relationships with everyone and the next chance I get I'm switching to something else. I'm not saying it will do this to everyone but I know it has been awful for me. One thing it had done is what it was supposed to do, it kept me from getting pregnant.",2
Wasn't too sedating and did not agitate but I did start lactating before I was even 16.,2
"I have been on 1800 mg of lithium, 400 mg of lamictal for 10 years now.  I was diagnosed bipolar 1 with anxiety more than 20 years ago.  Recently, I felt I was starting to go all over the place and I knew it was time to talk with my shrink.  He put me on  120 mg at night with .2 xanax while continuing my other 2 meds.  The first night I literally went dizzy numb my speech was severely slurred and I drooled as I tried watching TV with my children.  Next morning I was unable to drive them to school since I was still unable to clear my vision.  Night 2 I would take and called doc., he said that I needed to give it at least a 30 day cycle but leave out xanax.  I decided to self medicate and changed my dose to 60 mg daily, I bit manic but nice.",2
"I went on Nortrel 1/32 at the age of 21 to regulate my periods, make them more manageable, less painful every month and to clear up my skin. During the first week I was extremely sad to the point where I was crying every day for no reason. I remained on the pill for a year and even though the first week was the worst with mood swings I remained emotionally sensitive throughout the whole duration of taking the pill. It helped clear up my skin within a few months and also made my periods more manageable as well as predictable. After a year though I broke out with erythema multiform all over my body due to a sensitivity to progesterone (that's the current diagnosis). I am now in the process of considering another birth control to balance it out.",2
"I was sent home with samples of this medication.  I actually hesitated on taking it knowing that the maker would not help me with cost because of my insurance type.  So why try it if I was not going to be able to get it.  This medication is expensive, $1200.00 a month or so.  They should help everyone and not select groups.  I guess medication discrimination is ok.  In the end I never took it, no need to get my hope up for a better life.  Viberzi would rather have a negative review than help those in need.  Says a lot about a company.",2
"37 year old male, diagnosed worth osteoporosis and osteopenia. Had a long spinal fusion 3 months ago, and have been taking forteo for about 4-2 months now. For the last month and a half, I've just felt all around crappy. Mental fog, chest tightness, shortness of breath, dull headache almost constantly, throat feels like it's swelling shut, feels like a rock in my throat, speaking out loud is becoming labored... I am taking pain meds due to the surgery and wasn't sure if those were the cause of this. After reading the other reviews, it's pointing more towards the forteo. Very interesting. I'll be seeing my doc next week, and I also sent a message to the bone doc that prescribed the forteo. I'll update this post when this is resolved..",2
"My experience is only a week old, and I'm here to see what other users have diarrhea during the initial two weeks of taking Linzess.  But I did want to reply to Bronx boy's fears about what will help him if this doesn't.  Magnesium.  I deeply understand his fear, as there's nothing worse than constipation.  Before Linzess, I took a product called CALM, which is a fizzy drink of magnesium citrate.  IT WORKS!  My problem with it is it woke me up in the night - works fast.  I've found, during these initial days of taking Linzess, that I can still take CALM in the morning if I have that miserable &quot;incomplete&quot; feeling, and CALM will work within an hour on an empty stomach.  I rated it at 2 at this point pending further experience.",2
Caused side effects like erectile dysfunction and it took a while to work.  Also felt a little dizzy taking this.,2
"First things first try and remember what you were like before the bc I was fun and careless, passing classes, clear skin had lots of friends and so on. Now I'm always depressed and care way to much and I had bad stomach problems that are simulating Crohn's disease but isn't .I have had it in for 10 days short of three years yeah I'm not pregnant but I'd rather have a baby rather than a mental breakdown about nothing. This is my opinion and what my side affects were. PS I'm getting it out tomorrow and I can't wait!!",2
"The only positive thing about Alesse is that it does its job at preventing pregnancy. I've been on Alesse since January  it has noticeably affected my mood. Before Alesse I was always calm, cool, collective  just easy going but now I get upset over things that never bothered me before. I'm sensitive to almost everything now. I thought it was me but after reading the reviews and talking to my doctor it's definitely Alesse that's causing me to be this way. Its causing me to overreact and do rash things which is not in my nature. Its ruining my relationship with my boyfriend. And its also causing me to be mean at work towards my coworkers. After I finish my last pack I'm going to switch to a different pill.",2
"It has definitely helped with depression and anxiety. But the withdrawal effects are horrible. If I forget to take a dose, I wake up SO groggy and out of it. I have these electric-like pains through my body, my vision becomes wavy, and I get a migraine.",2
"I got the pills for free at Planned Parenthood. They were effective in the aspect that I never got pregnant, but the side effects were pretty horrible. I had clear skin all my life, but when I got on the pill I suffered from bad acne. I gained about ten pounds, a full cup size, and I felt constantly bloated. By the third month, I started suffering anxiety and depression. This medicine changed my personality and really messed with my head. After quitting, I've finally started to get my life back and my anxiety is going away. I personally don't think these pills are worth the side effects.",2
"I am a teenager and have lost 2 pounds in TWO days, I only take Contrave in the morning (because it's my first week of course) I constantly feel tired and sick, I never feel hungry and I have to make myself eat, starting to wonder if this is even safe for me!",2
"Had my first shot about a week ago. I have major pain in my joints (elbows and knees), hot flashes and night sweats. But honestly so far so good. I am no longer feeling the horrible endometriosis pain. Will update more once I'm further in. Plan as of now is to do 6 months of Lupron and see if my Fallopian tubes have less swelling and inflammation as my husband and I would love a baby of our own. Good luck to all. This is not easy. But I am hoping it will be worth it.",2
Within a few days of starting on a daily dose of 2mg I began having gas to the point that it was embarrassing and had trouble falling asleep every night.  Gave up on Glipizide after a month and focused on eating better and getting more exercise instead.,2
"Had heart attack 12/12/2016 and put on Brilinta 90mg twice a day, plus 81mg Aspirin once a day. I experienced shortness of breath, and a cough. Went to see my Cardiologist, he says the shortness of breath will get better, and the cough is not related to the Brilinta. Recently I started feeling soreness on the tops of my hands I press on the veins, and soreness increases. I have now developed large bruises on the top of both hands, with slight swelling.  My vision also has changed,  bluryness in my left eye, I see no documentation that this is a side effect. Anyone else have this?",2
"The Haldol worked great for controlling my Tourette's, but it came with too many side effects so I had to switch.  I gained ten pounds in the first week of use which tapered off after around three weeks, but the restlessness was unbearable.  I was put on Cogentin for it but then my vision became blurry and could not see anything within eighteen inches.  It was horrible.",2
I've only had the implant for a little over a month.. I got it June the 6th.. Since then I've bleed for 24 days on end.. Light spotting which I hate.. Also my skin has begin to break out as well.. Not really big bumps but little annoying ones.. That keep popping up each day.. Makes me wanna go see my dermatologist again. I've also had mood swings as well.. Which I already suffered from.. I think it's getting worse too.. No weight gain. I work out pretty regularly. Imma try it for just one more month and if these side effects don't stop or at least get better I will have it removed. The only real plus is that I haven't got pregnant and I have sex pretty often.. So I guess it's serving its only real purpose.,2
"Pain reduction with memory loss. I've been on Lyrica 4 yrs and take 420 mg a day for fibromyalgia, migraines, and nerve damage. Also on Fentanyl pain patch, Norco, and Flexeril daily for herniated discs C3-C7, T3, L1.  Lyrica significantly improves my pain and migraine recurrance; however, it is likely the cause of memory loss and slower thought process. I teach high school and college courses, am the parent of five young adults, and am sole breadwinner and insurance provider. I intend to reduce my Lyrica and pray I can manage increased pain better than memory loss or dementia, two common side effects of Lryica. Female, 23 yrs. Check Pfizer patient assistance programs on web to defray costs. I got free Lyrica when needed. No weight gain.",2
"I have more headaches than usual and I am always bloated and hungry with non-stop cravings. The only good thing is that my periods go from light to barely there. I love that aspect. I never had any skin issues so that was not my concern. I take pills to regulate my cycle, which it does. But I can do without the headaches and weight gain.",2
"My only complaint is that my period has NOT ended and I'm on day 11.  Who wants to bleed for 11 days and counting?!  I'm going to my OB/GYN this week and will ask her to switch the pill.  I haven't had any other side effects; no cramps, no weight gain, no acne, just abnormal lengthy bleeding.",2
"I was prescribed Exalgo by my physician about 3 weeks ago. I've been a long term pain management patient, and we decided to make a change. I had been taking Avinza. I am not certain that the mgs are equal, but the Exalgo doesn't come close to helping as much as the Avinza. I take as directed, each medicine is to be taken before bedtime, and since I have switched to Exalgo, there have been many sleepless nights. Maybe the dosage is not enough. This will be discussed with my physician. ",2
"I've been taking Necon 1/32 for almost 2 months now and so far I have experienced acne (which I've never had before), weight gain, Breast growth (I was already a double D Before), and crying spells. I think the worst is the weight gain and cryin spells. This medicine has helped tremendously with my irregular heavy periods though. I now have shorter periods and only once a month. I'm going to continue taking this for another month and then I may consult my doctor.",2
"I've tried this drug, got side effects, like restless legs. Loss of overall happiness, it doesn't feel like it provide anything",2
"My husband is a Vietnam veteran and has been on this for 12 years. In the last 2 years he has been kicking and punching and twitching in his sleep. He is now developing other signs of of neurological disorders. The doctor gave us a print out today and Luvox is a SSSR drug and they have recently found it causes Parkinsonism and when dosages are reduced or patient taken off this drug, the symptoms go. It works great for his depression, it helps reduce the symptons of PTSD but now his health is suffering from long term usage.",2
"Was on Gianvi for 2 months. Stopped taking it because it gave me mood swings, and caused me to break out more (which was the reason I wanted to take it in the first place). My sex drive was really low the first month, but it got back to normal. I had terrible cramps before, and this actually helped alot. I had an awful time tryin to concentrate on things, and over all it just made me feel crazy",2
"For lowering pressure the medication is very effective, however the side effects are a nightmare. I get tingling sensations everywhere, dehydration, increased urine, drowsiness. It doesn't help that I'm also a teenager who needs to concentrate on my studies so it's a miracle I managed to get through school recently.",2
"Needed to use the remaining suppositories, due to itching and minor bleeding from hard stool. Noticed blood sugar rising about 40 pts now that I stopped using it, condition somewhat better and sugars are lower.",2
"I have used Tramadol for about 2 weeks for knee, lower back, leg  foot pain. It has been of slight to moderate help, but nothing to brag about.The main side effects were constipation and dry mouth. I had nausea the first 2 times, but didn't take with food. Have no nausea or lightheadedness when taken with food since then.",2
It helps with nasal congestion better than other medicine. But it gave me  terrible headache and no sleeping all night. I stopped use it after 2 doses.,2
I would feel focused but always tired and the worst stomach pain for me personally.,2
This prescription helped with my blood pressure immensely but had my legs and ankles really swollen all the time. I asked my doctor to take me off and he did. Her prescribed me another medication and it's working fine. Thank God I don't have the swelling of my legs and ankles and scraggly actually can walk or exercise with no discomfort.,2
"I gave this medicine a 2 but not sure how fair I'm being! I started out on the patch with limited results and then after a month I began the gel. So far the only good part about this is, the women love the smell! I have gained muscle mass but I've been hitting the gym but there has been no change in my sex drive, it's still very low! My appetite has not increased like I was hoping. It's been a month on the gel now and I don't know if it's too soon to comment on this particular medication but if I see significant improvements I'll be sure to up date.",2
"I used this product but felt tired and feel it also affects my sexual function, that was not an issue before use.",2
"Really helps with my anxiety, which is the main reason for going on it. However the underlying depression that was masked by anxiety is not being helped by Citalopram. So rate it for anxiety but find it makes me emotionless, totally apathetic and tired all time.  So solves one problem but makes me feel even more depressed.",2
"Controls A-fibrillation but be careful about it dropping blood sugar. I felt extremely jittery, anxious, disoriented, and numbness in the hands and feet on a relatively small dose of Propranolol (20mg three times daily).",2
The medication itself works which is the only positive thing I can say.   This needleless injection is so much more painful than any needle I've ever experienced.  I'll be going back to real injections.  My leg is still throbbing in pain 30 minutes later and it took over 2 minutes to stop the bleeding!   I've never had pain or bleeding with an Imitrex shot through a hypodermic needle.  Who would choose this?,2
"I've had it going on 8 months. I gained 22 lbs in the first two months, I'm irrationally moody, and now going on week 7 of continuous period. I'm going to look for another form of contraception.",2
It's almost been 1 month of taking this birth control. At first I was experiencing nausea for 2 days then it went away. I have noticed weight gain and I am constantly bloated! I've taken anti bloat meds but nothing seems to help. I work out and eat super healthy and the bloat stick and the weight can stick also! I am thinking of dropping this birth control.,2
"It lessened the frequency of my migraines. But the side effects are not worth the relief it provided. It turned me into a zombie. I didn't care about anything. I couldn't even taste my food! And the worst part was it robbed me of my ability to be alarmed by the growing severity of my depression and other serious symptoms. After three months, I was GLAD to detox. 4 days clean and I can almost taste sugar again. Can't wait til the brain fog lifts.",2
Worked well to break my cluster migraine when I took it for 4 days in a row with other migraine/pain meds.  It didn't work at all when taken by itself.,2
"I was prescribed Exalgo by my physician about 3 weeks ago. I've been a long term pain management patient, and we decided to make a change. I had been taking Avinza. I am not certain that the mgs are equal, but the Exalgo doesn't come close to helping as much as the Avinza. I take as directed, each medicine is to be taken before bedtime, and since I have switched to Exalgo, there have been many sleepless nights. Maybe the dosage is not enough. This will be discussed with my physician. ",2
"This pill worked great for me ..I had terrible knee pain and could hardly walk, but then I was feeling bad and found out my platelets dropped from 122 to 77 taking this medecine.. I had to stop",2
"I'm 42. Never pregnant.  Got my Skyla end of May. The insertion was crazy painful for me. I did not take any pain meds before hand though. For the next week I was in so much pain 800mg ibuprofen and a heating pad couldn't even touch it. I had to sleep sitting up on the couch, because it hurt too much to lie down. After about 2 mos I finally could no longer feel it in my body and could lay on my stomach. It's now November and I still have pelvic pain. I'm nauseous a lot too. I have PCOS and my dr confirmed I have a sizeable cyst on one of my ovaries now. My period stopped completely by mo 3, although it has always been extremely light. I don't think I will get it a 2nd time.",2
"I was put on this birth control when I had to go to an army hospital and they didn't have the one I was already taking (Minastrin 24, which was great)! The doctor said Syronx was the same as Minastrin 24, which was a lie. The first month of the syronx was okay, just a little more moody than usual and I thought I can handle that. The end of the second month was HORRIBLE. My acne was the worst it has ever been. I got acne here and there, mostly around the time of my period. This was something else, they were inflamed, painful hormonal acne all on my jawline and neck. My moodiness increased so much to the point my husband and I were arguing about the littlest things and he didn't even want to talk to me anymore and I kept bawling my eyes out.",2
"I started on this medication just 3 days ago at 2 mg. In conjunction with celexa  40 mg and 90 mg cymbalta. I have noticed some mild nausea but nothing else yet. To the 12 yr old girl, my doctor and pharmacy said this medication abilify should not be taken by anyone under 18 years.",2
"I had this implanted so that I never had to think about taking a birth control at a certain time and everything like that, so in that respect it is great. However my periods have become virtually untrackable. At first I had no period for like three months and then all of the sudden I had light ones for a couple of days, within a week of each other. This happens all the time, either I have a period or I don't; either its super heavy, and I feel awful between bloating, headaches, body aches for a couple of days; or I have a very light and spotty period for a week and a half where its impossible for plan for. I have had no consistency with periods which is very tiring, annoying and frustrating. I also sometimes get a pain around the area.",2
40yr old female!  I have Hoshi thyroid disorder. Had a hysterectomy in my mid 20s which is the cause of my osteoporosis.  I have been on this going on my 4th month so far no side effects.  Small bruising at injection site. I'll have a new scan in about 6 months I feel very hopeful for improved results.,2
"I'm just on day 2 of a 10 day script and seems to work. The fever i fought for 2 days is gone. However, it feels like needles poking me all over my body. Also i wish i had known before not to lay down for at least 30 minutes after taking. I had THE WORST reflux pain I'd had in 3 years last night. Also some chest discomfort. All after 2 doses. Happy it's working on the infection causing the fever but alot of discomfort. Jury is still out, hopefully the side effects are short lived.",2
"I've had Implanon for 9 months now and have considered taking it out a couple times. I do think you should do your research before deciding, everyone reacts differently, but I've had several inconvenient side effects. I rarely bleed, and if I do its only for a couple of days and very light, but that's a plus! I've always had migraines so its hard to say which ones are caused by the Implanon, but I do see an increase in them and consistency (although they don't always last too long and not always as intense). I do experience horrible cramps though, which I never had before the Implanon and mood swings accompanied by a bit of depression. I'm keeping it in until the 3 years have past, but I'm not sure if I will get another one.",2
I started this in Janurary if 2014 and It has made a huge difference but I feel that over time you adjust to it and it stops working,2
"26-uk-So the reason I gave 2 is cause I'm currently taking the 1st L. Disgusting, since 7pm I haven't managed to finish the last 4 glasses as I would just wanna throw up and I really need this medicine to work as I have got a colonoscopy tomorrow.  Two months ago I was hospitalized for diverticulitis, so now I really need to get passed this examination, until 9pm I managed to drink almost everything, but didn't have any movement, I thought the solution wouldn't work.  Then at 10pm when it hit me ! Still didn't finish to go toilet and like the others said its literally like peeing out of your bum. No unbearable cramps though.",2
"It has definitely helped with depression and anxiety. But the withdrawal effects are horrible. If I forget to take a dose, I wake up SO groggy and out of it. I have these electric-like pains through my body, my vision becomes wavy, and I get a migraine.",2
"Lowers cholestorol but I have the oddest side effect - I call it itchy feet. In the bottoms only and nothing stops the itchy feeling, except Neurontin. It's an internal nerve itch, not external. I was scratching on concrete, anything to make it stop.",2
"I gave this drug rating of 2 because I have seen it do well for many people. However, I went CRAZY after starting this medicine. I watched 4 people take this medicine and do very well and quit smoking. If it was not for a friend that I had not spoke to in weeks calling me I would have done even worse. When she contacted me I explained my symptoms of fatigue, depression, and even crazier things. She then told me the exact same thing happened to her on Chantix. I have quit smoking before. My advice: Try this medication but HAVE SOMEONE WATCH YOU FOR SIDE-EFFECTS.",2
"Losartan gave me painful backaches and pretty severe swelling in my hands and feet.  Because of this, I had to take a potassium supplement for the backache and then hztc for the fluid retention.  I do not like having to take two medications to control the side effect of one medication.  Those issues got under control, but now it has given me chronic diarrhea so I have to switch.  All that aside, Losartan does control my blood pressure very well, and I've had issues with Norvasc, Lisinopril, Bystolic, and Clonadine.  Maybe I'm sensitive.  If you have hard to control blood pressure, this might be a powerful drug that will work for you.  I ended up in the ER once with 220/120 (on Norvasc) and Losartan HCTZ got me in control really quickly.",2
"After a tragic and dark episode in my late 20's where I seemed to have reached rock bottom, some random doctor put me on effexor, minimal dose. Eleven years later I have never been able to get off the damn thing. And I lost count on how many times I've tried. This stuff is seriously addictive and is one of the worst in its kind. Make absolutely sure you really know what you get yourself into with this drug. Even just missing a day makes me sick, two and I'm sick as hell. I just finally started the long and slow process of tampering down 10% a month by removing little beads. It's gonna take ten months but I am determined and hoping it works out smoothly ... Nothing this addictive can be good. Beware.",2
"I have used a lot of different ADD/ADHD medications. Concerta works okay. It helps my concentration, organization, and memory only a very small amount. But it makes me very tired and moody. Overall, it's not worth it for me and I will be taking Adderall again next month.",2
"I just started Celexa when my doctor put me on it about a week ago. We just couldn't win with my depression and all that entails for major depressive disorder, and I was feeling really depressed at the time. I'm on a low dose but only for about two weeks until we check it out. I've been diagnosed now for about 8 or 9 years, tried LOTS of anti-depressants. Even though I tried to work with them all, as a team me and the medicine, we just couldn't win with it the depression. My side effects of depression are a huge lack of energy, being angry often, usually at the whole world, so much stress and negativity, So much that I will say thanks to everyone who commented. I hope I have a lot to look forward to now based on all of the positive comments about Celexa.",2
I have been diabetic type 2 for 10 years and was under control with diet and exercise plus medication but this year glucose level has been slightly high so the doctor added the Empagliflozin 10mg one daily. The first week I was experiencing headache and weak in the legs stayed in bed went to bathroom more than frequently. After a week this settled down and I lost a few pounds in my weight. However I started getting yeast infection around my stomach and on the backside which was uncomfortable. stayed on the tablets for one month and the yeast infection remained so doctor discontinued the tablets. The medication side effects out weigh the benefits.,2
"I'm finishing up my third month of Sprintec. I'm 19 and had never taken birth control previously. The first few months I experienced the normal side effects - nausea in the morning, dizziness, feeling a bit out of it mentally. Sprintec has given me lighter periods but that is the only plus. Last month when I was halfway through my sugar pill week I began to feel extremely numb emotionally and unable to feel happy about anything, not even my long-term relationship. I couldn't shake the depression until I started my next pill pack. This month the depression is starting on my third row of active pills. If it continues I am going to the doctor to change meds. Never sacrifice your mental and emotional health for shorter periods and clearer skin.",2
The concerta has been a mixed blessing. Has enabled my youngest to concentrate in class but has caused urinary (urgency) symptoms which the doctor claims are unrelated. I did find a reference to this type of symptom as rare i.e. less than 1% of patients but maybe we are in that category. we will try the 27 mg and if the urinary symptoms stay i will take her off them.,2
"With any psych med, always use the LOWEST EFFECTIVE DOSE. If your doctor starts you on 2 or 10mg and you already feel better, just stay there. Less is more. SSRIs mess with your sleep architecture and the long-term sleep deprivation will make you gradually more depressed and tired, and you might not realize it's the citalopram because it's making you too tired and stupid to figure it out. I gradually increased the dose until I was on 40mg for 2 years and my life feel apart. Most people do NOT do well on 40mg, and I'm angry that my doctor portrayed it as a moderate dose. Anything above 20mg made me too tired to function without loads of caffeine. Doctors please be more conservative in your dosing.",2
"I take one pill as soon as my aura begins. Treximet relieves the feeling of nausea, and light and smell sensitivity but it does not relieve the pain from the headache completely. I still have a slight headache for about 4hrs. I guess I should be thankful because the pain is not nearly as bad, but it 2019s still there.",2
I'm 18 and I have Post traumatic stress disorder along with major clinical depression and anxiety. I was treated in a ward and they put me on this to help me with my nightmares. I've had nightmares for a long time. This help a little. I used to have them every night but now I have them about twice a week maybe 3 times but it's much better than every night.,2
"Started April 2th.took around 8am and by 10:30 I had to stop work because extremely dizzy, nausea and wow so tired. Didn't take again for 2 days then tried again, this time I now take at 3am, go back to sleep so I sleep thru side effects.  3 days of doing this and so far so good..I do need an extra coffee thru day tho to keep awake. Have lost 2 lbs in week. Kind of scared going to 2 pills, may wait another week.",2
The drug works very well for the asthma but the side effects are overwhelming.  I experience severe anger and aggression and must stop the medication.  I have attempted to take the medication on several occasions due to necessity with serious asthma but continue to have the same side effects.,2
"I was diagnosed with Fibromyalgia in April 2011. I started taking Lyrica beginning with a starter pack for one month by taking 72MG once a day for week 1. Week 2 and 3 increase 72MG twice a day. Week 4 was the starting point of what was going to be my prescription of 120MG twice a day. It seemed to give some relief but I honestly had more bad days than good. My doctor decided to try me with a drug called Namenda (used for Alzheimers) along with the Lyrica. It helped a little. Swelling, depression and severe weight gain has been a side effect. Cymbalta was then added for depression and pain. I still feel less energetic BUT not so depressed. 29lbs was gained within 3 months. ",2
"Been on this device since beginning of February, now August 3 2016. I started losing  my hair like crazy in the beginning, that has stoped. Gained a little weight but that's my fault for not eating right or exercising. Period wise I love . Didn't get my period till yesterday. It wasn't even a period more like spotting on and off 'll day and today just brown discharge. I'm guessing that was my period. I love it  sometimes I forget I even have it.",2
"I started using the pill for the first time 3 months ago due to TERRIBLE cramps, periods every 3 weeks lasting 7 days, extreme mood swings, and just overall miserable, painful periods. When I started on Sronyx I had nausea with mild headaches for the first couple of days. After that those symptoms went away. My periods still started on the 3rd week, so my periods lasted for 2 whole weeks. This happened for 3 months. I am switching to Seasonique, because I need a heavier dosage. Had Sronyx been a little stronger it would have worked well. My cramps were much more bearable and the bleeding was less. Overall it's a good pill, just not the one for me.",2
I have been on this patch for almost 3 weeks.  I noticed stomach pain in the beginning and it's been steadily getting worse. I went to the ER thinking it was gallstones.  Nope.   So I took the patch off and will be following up with my family doctor.  This patch took away 60%-82% of my pain but the stomach pains are so bad it's just not worth it.,2
"I was given Valium intravenously for light sedation during a quick medical procedure. It worked very well, but about 30 minutes after the i.v. was removed I became very irritable and depressed and craved more.  It also caused a slight temporary personality change in me that lasted the rest of the day.  ",2
"Into my 2th day...Pain  relieved after two full days, but still have infection, mucus still yellow/green, and still feel like crap, although better.  No side effects from med, which is good, but would have expected to feel much better by now.  Four more days to go on med.",2
"I've been taking Trinessa for about 2 and a half months. The first week upon taking it, I had severe abdominal pain and headaches. I was hungry all the time but, due to the warning that I would have increased cravings, I controlled it rather well. It seemed to get better throughout the month, my face was clearing up, I had energy again, but I still got minor to severe pains on a regular basis. My period came after three days of being on the inactive pills and lasted 4 days. My cramps improved drastically and I was still hormonal, just less. I started back on the pills again and the first day I experienced extreme nausea and vomited. The nausea has continued to follow me for the past weeks, now I am looking into the Nuvaring.",2
"Have been taking Nucynta for a few days. I was on Oxycontin with Oxycodone for break-through, but since the Oxycontin was changed in February to tamper-proof, it doesn't work very well anymore. When I take Nucynta, it makes me feel like a zombie, it only works for 3 hours for pain, when it is supposed to be 12 hours. I feel like I can't breathe, and get anxiety. It doesn't help me when waking in the morning from taking the night before like Oxy does. It seems everyone says to let it build up but it is hard since I can't get up in the morning to go to work. I will give it more time to see if it gets any better.",2
"So far only been a week, but I can't stop bleeding. I'll give it a month, but if the bleeding doesn't stop then I will probably take it out. First time on birth control at 30. So far no other negative side effects aside from the bleeding (moderate) and moderate cramping. Effective as birth control, but I got the implant because I heard that some women might stop having their periods, and thought it would be hassle-free. I will just go back to condoms if the bleeding does not stop. Will keep everyone posted.",2
"I got the Skyla inserted in November of 2012 due to my doctor thinking it was a better option for me since I am forgetful of the pill. The birth control part has done well but the side effects and pain of it is totally not worth 3-2 years of birth control. I have not felt myself ever since and My periods are excruciating. I used to never cramp and now I feel terrible when I am about to start and start my period. Not to mention the weight I have gained on it. I have gained about 20lbs since then. I have dieted, worked out, and taken weight loss pills and nothing seems to help. I will be contacting my doctor to have it removed in the next day or two. It is not worth it in my opinion. I will be going back on the pill after I have it removed.",2
I am a small girl 20 years old I weigh about 112 lbs and since I started 7 days ago all I can think about is food.. I eat allllll the time which isn't necessarily a bad think considering my weight and I wanted to gain a little but I swear food is the single thing on my mind and I don't feel hunger pain at all.. other than that I haven't noticed any other side effects.,2
"Paxil is making me calmer, but not lessening depression. However, I only have been on it one week. I will give it more time. Side effects are fatigue, weight gain, and headache. I feel that this drug would be best for someone with aggression. I also take 1 mg Klonopin which is also sedating. Paxil and alcohol don't mix well.",2
"For some reason this was the very first med my dr. RX'd me for hypertension at a dosage of 0.1mg twice a day..It lowered my BP but not by much so he increased it to 0.2mg twice per day. Bp still high and he AGAIN increased to 0.2 3 x a day. It lowered my BP very little but mostly it just made me groggy and gave me dry mouth. He finally added metoporol xr and my bp is getting better. However, the clonodine does come in handy for other things like opiate withdrawal, sleep and headache prevention.",2
"Took this almost 2 yrs ago after my 3rd laporoscopy due to endometriosis. It was AMAZING. Didn't have a single side effect from it. Took away all my cramps. The only reason I stopped taking it before was my insurance no longer covered it and I could not afford the copay. Started taking it again a little over a month ago. Now my breasts are HUGE and are always tender. And I've been getting cramps up to 2 weeks ahead of my period! Even with the endometriosis, cramps don't usually come til a few days before my period. The only saving grace was that my period was only 2 days long. I'm gonna try to continue taking them. I love that my period was only 2 days long but this time around out didn't help with my cramps at all.",2
"I am on Ciprofloxacin for 3 days along with Pyridium for a UTI. I have felt nauseous, heady, tired and have had increased anxiety since starting these Meds. Today I had dry heaves, nausea, drained feeling and a full blown panic attack. Will be calling my Dr. Tomorrow for a possible replacement. Going on vacaction on Thursday and don't want any of these side effects. UTI symptoms better but don't think it is cleared up fully. Scared.",2
"I got my Skylah inserted last night and I've had it for about 12 hours now and I have to say reading the comments about insertion really freaked me out but it definitely wasn't as bad as I had anticipated it to be. I mean don't get me wrong, it hurt, but the pain lasted probably about a minute IF that! Now as far as after goes, the cramping has been pretty gnarly since about 3 hours after the insertion took place. I'm really hoping it doesn't last too much longer but over all it seems like a small price to pay for not having to worry for 3 years!! I hope it gets better from here and works as well as it's supposed to!",2
Horrible. I have reoccuring yeast infections for years. I've never had the monostat do this to me.  They had to have changes the ingredients.  As soon as I applied it I felt like fire ants were inside me itching and burning. Cannot sleep the itch inside me is driving me crazy. After 2 hrs its calmed some. I will go back to diflucan.  I was just out of it.,2
I just tested positive for my lymes western blot end of August. Started doxcycline 100 mg two daily for 21 days. It is a terrible medication! My belly hurt whether I ate or on an empty stomach and I would get the diarrhea.  I talked to my niece who is a pharmacist about it. She told me to start taking a probiotic  3 everyday. Once I started taking the florajen 3 all my terrible symptoms from the doxcycline disappeared! It's wonderful now! Don't mind take the medication at all now. I sure hope it helps. I still don't feel like myself. Some days are good and some days are bad. Good luck everyone. Hope this helps you all.,2
It doesn't stop a cold sore forming and doesn't stop the pain and tingling. It may however reduce the size of the cold sores,2
"I have been on Aromasin (Exemestane) 22 mg for three years.  I tried the other two Inhibitors but had severe bone pain so this one is the best of the bunch.  I do have some joint pain, low stamina, no libido, waking throughout the night, swollen fingers, toes and abdomen, severe hot flashes that feel like I'm being burned at the stake and the worse one is the weight gain.  I've gained 20 pounds in the last two years and still have two years to go. My doctor put me on Clonidin every 6 hours because my skin was allergic to the 24 hour patch.  It helps ease the hot flashes for about 4 hours.  He doesn't have any advice for my inability to lose weight and the fact that I keep gaining even though I exercise and eat the same as before.  Ugghhh!",2
Taking Losartan 20mg for approximately 2.2 years.  Within the last 8-months started getting abdominal pains which after a run would work its way down into my groin area and then either my left or right hip joint.  The pain became overwhelming where I have recently stopped running.  After cutting out all my medication for 4-days I am pain free.  I did do a CAT Scan on my abdomen and hip with no findings.  I did not put together that after 2.2 years I would start having a reaction to the medication.   Getting ready to start running again and look into a new BP  medication.,2
